RECRUIT_ID,PERSON_ID,LABEL
772899,5982610,1
772899,5983916,0
772899,5984458,0
772899,5985613,1
772899,5986827,0
772899,5987029,0
772899,5987364,0
772899,5988369,0
772899,5988855,1
772899,5989193,0
772899,5989217,1
772899,5989626,1
772899,5991409,1
772899,5991511,0
772899,5992230,0
772899,5992840,0
772899,5993575,0
772899,5995539,1
772899,5996087,1
772899,5997033,0
772899,5997382,0
772899,5997450,0
772899,5997563,0
772899,5997692,1
772899,5997773,1
772899,5997805,0
772899,5997811,1
772899,5998127,0
772899,5998290,1
772899,5998961,0
772899,5999093,0
772899,5999646,0
772899,5999776,1
772899,6000471,0
772899,6000587,0
772899,6000666,0
772899,6000673,1
772899,6001044,1
772899,6001984,0
772899,6002460,1
772899,6002898,1
772899,6003209,1
772899,6003804,0
772899,6003825,0
772899,6003885,1
772899,6004760,1
772899,6005014,1
772899,6005078,0
772899,6005677,1
772899,6005714,0
772899,6005907,1
772899,6005985,0
772899,6006226,1
772899,6006515,1
772899,6006793,1
772899,6007561,1
772899,6007601,0
772899,6007686,0
772899,6008415,1
772899,6008628,0
772899,6008812,0
772899,6008817,1
772899,6010095,0
772899,6010705,1
772899,6012266,1
772899,6012629,1
772899,6012949,1
772899,6013071,0
772899,6013074,0
772899,6013201,1
772899,6013315,1
772899,6013726,0
772899,6013799,0
772899,6014247,1
772899,6014384,0
772899,6014863,1
772899,6015736,1
772899,6015975,0
772899,6016284,1
772899,6016451,0
772899,6016929,1
772899,6016946,0
772899,6017019,0
772899,6017189,1
772899,6017407,0
772899,6017809,0
772899,6018005,0
772899,6018357,0
772899,6018422,1
772899,6018681,1
772899,6018952,1
772899,6019555,0
772899,6019577,0
772899,6019699,1
772899,6019747,0
772899,6020413,0
772899,6020581,1
772899,6020639,0
772899,6020875,0
772899,6021156,1
772899,6021447,0
772899,6021644,0
772899,6021713,0
772899,6022340,0
772899,6023153,0
772899,6023186,1
772899,6023257,0
772899,6023532,1
772899,6023577,1
772899,6024166,0
772899,6024247,1
772899,6024563,1
772899,6025022,0
772899,6025039,0
772899,6025041,1
772899,6025419,0
772899,6025515,1
772899,6025839,0
772899,6026222,1
772899,6026941,1
772899,6027391,0
772899,6027465,1
772899,6027678,1
772899,6027767,0
772899,6027786,0
772899,6028319,1
772899,6028374,0
772899,6028418,0
772899,6028647,0
772899,6028945,0
772899,6029117,1
772899,6029739,0
772899,6029837,0
772899,6029935,1
772899,6029985,0
772899,6030170,1
772899,6030571,0
772899,6030751,1
772899,6031181,0
772899,6031395,1
772899,6032041,0
772899,6032386,0
772899,6032457,1
772899,6032495,0
772899,6032726,1
772899,6032761,0
772899,6032827,1
772899,6033047,1
772899,6033522,0
772899,6034107,0
772899,6034393,0
772899,6034679,0
772899,6034684,0
772899,6035021,1
772899,6035352,0
772899,6035584,0
772899,6035598,1
772899,6035821,1
772899,6035992,1
772899,6036556,0
772899,6036794,0
772899,6036874,1
772899,6036978,1
772899,6038716,0
772899,6038904,1
772899,6038910,0
772899,6039230,1
772899,6039360,1
772899,6039447,0
772899,6039798,1
772899,6040104,0
772899,6040245,0
772899,6040630,1
772899,6040721,1
772899,6040836,1
772899,6040868,0
772899,6040938,1
772899,6041118,0
772899,6041119,0
772899,6041418,1
772899,6041924,1
772899,6041985,0
772899,6041990,1
772899,6042070,1
772899,6042095,0
772899,6042166,0
772899,6042263,1
772899,6042676,1
772899,6042862,0
772899,6043158,0
772899,6043168,0
772899,6043597,1
772899,6043890,1
772899,6043979,0
772899,6044113,1
772899,6044676,1
772899,6044730,1
772899,6045116,1
772899,6045190,1
772899,6045521,1
772899,6045596,1
772899,6045613,0
772899,6045749,1
772899,6045798,1
772899,6046022,0
772899,6046033,0
772899,6046204,1
772899,6046497,1
772899,6046589,1
772899,6046844,1
772899,6046915,0
772899,6047974,1
772899,6048136,1
772899,6048145,0
772899,6048200,1
772899,6048231,1
772899,6048492,1
772899,6048638,1
772899,6048770,1
772899,6048822,0
772899,6049024,1
772899,6049082,0
772899,6049090,0
772899,6049114,1
772899,6049188,0
772899,6049411,0
772899,6049818,1
772899,6049932,1
772899,6049933,0
772899,6050552,1
772899,6050947,1
772899,6051082,0
772899,6052084,1
772899,6052778,0
772899,6052824,1
772899,6052954,1
772899,6053183,0
772899,6053728,0
772899,6053879,0
772899,6053967,1
772899,6054164,1
772899,6054206,1
772899,6054328,1
772899,6054391,0
772899,6054739,0
772899,6055226,0
772899,6055286,1
772899,6056245,0
772899,6056897,0
772899,6057078,1
772899,6057403,1
772899,6057891,0
772899,6058147,0
772899,6058666,1
772899,6058846,0
772899,6059191,1
772899,6059252,0
772899,6059368,0
772899,6059534,1
772899,6059537,0
772899,6059664,0
772899,6059791,1
772899,6059821,0
772899,6059961,1
772899,6060590,0
772899,6060633,0
772899,6061000,0
772899,6061211,1
772899,6062371,1
772899,6062746,0
772899,6063077,0
772899,6063633,0
772899,6063656,1
772899,6063735,0
772899,6063802,0
772899,6063906,0
772899,6064813,1
772899,6065321,1
772899,6065433,0
772899,6065578,0
772899,6066269,1
772899,6066993,0
772899,6067347,1
772899,6067717,1
772899,6067734,1
772899,6067769,1
772899,6067824,0
772899,6068169,1
772899,6068860,0
772899,6068945,1
772899,6069070,0
772899,6069198,0
772899,6069209,0
772899,6069221,0
772899,6069249,1
772899,6069296,1
772899,6069710,1
772899,6069905,0
772899,6069954,1
772899,6070031,0
772899,6070140,1
772899,6070958,0
772899,6071438,1
772899,6071771,1
772899,6071977,1
772899,6072386,1
772899,6072508,1
772899,6072630,1
772899,6072785,0
772899,6072792,1
772899,6073791,1
772899,6073972,1
772899,6074735,0
772899,6075900,1
772899,6077431,0
772899,6077607,1
772899,6077840,1
772899,6078338,0
772899,6078488,1
772899,6078507,0
772899,6078630,1
772899,6079940,0
772899,6081491,1
772899,6082037,1
772899,6082999,1
772899,6090333,0
772899,6091787,0
772899,6094034,0
772899,6099450,1
772899,6101531,1
772899,6105484,0
772899,6107536,0
772899,6109314,0
772899,6109653,0
772899,6110735,1
772899,6111492,0
772899,6111745,0
772899,6111907,0
772899,6112181,0
772899,6113619,1
772899,6115391,1
772899,6116839,0
772899,6117333,1
772899,6117353,1
772899,6117795,1
772899,6118076,0
772899,6118232,1
772899,6119433,1
772899,6119587,1
772899,6119758,0
772899,6119763,0
772899,6121111,1
772899,6121475,1
772899,6121501,0
772899,6121928,1
772899,6121951,0
772899,6122019,1
772899,6122492,1
772899,6122848,1
772899,6123692,1
772899,6123785,0
772899,6124984,0
772899,6125064,1
772899,6125190,1
772899,6125369,0
772899,6126326,0
772899,6126709,1
772899,6127006,1
772899,6127815,0
772899,6127943,0
772899,6128012,1
772899,6128249,1
772899,6128698,1
772899,6129560,1
772899,6130839,1
772899,6130951,1
772899,6131043,0
772899,6132108,1
772899,6132140,0
772899,6132142,1
772899,6133290,1
772899,6133454,0
772899,6133480,1
772899,6134640,1
772899,6135208,1
772899,6135246,0
772899,6135696,1
772899,6136550,0
772899,6136787,1
772899,6137061,0
772899,6137239,1
772899,6137340,1
772899,6138323,1
772901,61768,0
772901,66760,0
772901,83416,1
772901,124895,1
772901,199858,0
772901,310946,0
772901,323762,1
772901,328791,1
772901,424585,1
772901,528593,0
772901,663858,1
772901,739492,1
772901,795189,1
772901,892987,0
772901,900170,1
772901,936610,1
772901,1223467,1
772901,1259167,0
772901,1344828,0
772901,1359357,0
772901,1607767,0
772901,1744209,0
772901,1750289,0
772901,1768367,0
772901,1844957,0
772901,2025280,0
772901,2262598,0
772901,2305170,0
772901,2434486,0
772901,2466967,1
772901,2540959,1
772901,2563027,1
772901,2567529,1
772901,2570997,0
772901,2607249,1
772901,2670980,0
772901,2677126,1
772901,2682976,0
772901,2709336,1
772901,2725326,0
772901,2735916,1
772901,2762137,1
772901,2811539,0
772901,2872007,0
772901,3053666,1
772901,3062760,1
772901,3072626,1
772901,3078368,0
772901,3156999,0
772901,3179239,1
772901,3323977,0
772901,3369100,0
772901,3380789,1
772901,3383006,0
772901,3397290,1
772901,3400979,1
772901,3472310,0
772901,3502990,0
772901,3508758,1
772901,3533207,0
772901,3546609,1
772901,3568737,0
772901,3661329,1
772901,3773378,1
772901,3804119,1
772901,3825127,1
772901,3873359,0
772901,3950918,0
772901,3950926,1
772901,3997468,0
772901,3999030,1
772901,4000666,1
772901,4003809,0
772901,4021646,0
772901,4079670,0
772901,4083749,0
772901,4099268,0
772901,4265359,1
772901,4293410,1
772901,4298749,0
772901,4310978,1
772901,4343478,1
772901,4361337,0
772901,4434416,0
772901,4440846,0
772901,4488267,0
772901,4492117,1
772901,4547438,0
772901,4555975,1
772901,4570342,0
772901,4576779,1
772901,4583538,1
772901,4593957,0
772901,4608414,1
772901,4613902,1
772901,4618481,0
772901,4623081,0
772901,4663170,1
772901,4667007,1
772901,4667458,0
772901,4667513,0
772901,4673545,1
772901,4679923,1
772901,4681345,0
772901,4683453,0
772901,4693770,1
772901,4697067,1
772901,4707820,1
772901,4714733,0
772901,4719063,1
772901,4726363,0
772901,4735100,1
772901,4736967,0
772901,4738318,1
772901,4747804,0
772901,4747926,0
772901,4749313,0
772901,4753071,0
772901,4763164,1
772901,4765921,1
772901,4776310,0
772901,4779009,0
772901,4779738,0
772901,4781011,1
772901,4783353,0
772901,4787087,0
772901,4792806,0
772901,4804802,0
772901,4807849,1
772901,4808438,0
772901,4828226,1
772901,4837448,0
772901,4861433,1
772901,4863253,1
772901,4875970,0
772901,4879418,1
772901,4891123,1
772901,4901340,1
772901,4919090,1
772901,4934391,1
772901,4938938,1
772901,4939675,1
772901,4941825,1
772901,4955222,0
772901,4958133,0
772901,4960573,0
772901,4971698,0
772901,4972513,0
772901,4973601,1
772901,4975778,0
772901,4992178,0
772901,4997631,0
772901,5009696,0
772901,5010259,0
772901,5014016,1
772901,5017812,1
772901,5018272,1
772901,5020682,0
772901,5058260,0
772901,5059542,1
772901,5063039,0
772901,5069197,0
772901,5070201,0
772901,5071498,1
772901,5072435,1
772901,5075172,0
772901,5094385,1
772901,5099205,1
772901,5099212,0
772901,5099787,0
772901,5109110,1
772901,5117796,1
772901,5121082,1
772901,5121804,0
772901,5125726,0
772901,5132170,0
772901,5140132,1
772901,5144085,0
772901,5148071,1
772901,5154917,0
772901,5163170,1
772901,5164962,1
772901,5170995,1
772901,5178343,0
772901,5180940,0
772901,5184783,0
772901,5187704,1
772901,5206139,0
772901,5207019,0
772901,5208323,0
772901,5216394,0
772901,5217113,1
772901,5217262,0
772901,5226681,0
772901,5230309,0
772901,5230572,1
772901,5236303,1
772901,5239497,1
772901,5247460,0
772901,5254604,1
772901,5263991,0
772901,5271886,0
772901,5274615,0
772901,5275330,0
772901,5275945,0
772901,5277668,1
772901,5283536,1
772901,5283650,0
772901,5297046,1
772901,5300443,0
772901,5302885,1
772901,5309300,0
772901,5311546,1
772901,5313775,1
772901,5321328,1
772901,5327603,0
772901,5327788,1
772901,5330173,0
772901,5343534,1
772901,5347033,1
772901,5364789,0
772901,5368630,0
772901,5374080,0
772901,5375468,0
772901,5384766,1
772901,5384901,0
772901,5394153,1
772901,5395726,1
772901,5398854,1
772901,5399921,1
772901,5420475,1
772901,5423597,1
772901,5425392,1
772901,5425852,0
772901,5432036,1
772901,5433848,0
772901,5436256,0
772901,5436630,1
772901,5442648,1
772901,5446192,1
772901,5447069,1
772901,5447893,0
772901,5448378,0
772901,5448690,1
772901,5450335,0
772901,5451407,1
772901,5451581,1
772901,5453703,1
772901,5454092,1
772901,5454987,0
772901,5455087,0
772901,5456887,1
772901,5458261,1
772901,5461629,0
772901,5463645,1
772901,5465225,1
772901,5468160,1
772901,5468869,1
772901,5470141,0
772901,5473208,1
772901,5476463,1
772901,5476751,0
772901,5479541,0
772901,5481181,0
772901,5485392,0
772901,5486399,0
772901,5491190,1
772901,5491314,0
772901,5491599,0
772901,5492186,0
772901,5498767,0
772901,5499014,0
772901,5501326,0
772901,5501588,1
772901,5501872,0
772901,5502615,0
772901,5505369,1
772901,5509046,1
772901,5511139,1
772901,5511272,0
772901,5515181,1
772901,5517017,0
772901,5519032,0
772901,5529741,0
772901,5530517,0
772901,5533172,1
772901,5535599,1
772901,5535847,1
772901,5540226,0
772901,5546899,0
772901,5549412,1
772901,5554254,1
772901,5554335,1
772901,5556919,0
772901,5557792,1
772901,5558596,1
772901,5558692,1
772901,5559204,0
772901,5559425,0
772901,5559780,0
772901,5560325,1
772901,5562539,0
772901,5565901,1
772901,5566825,0
772901,5566934,0
772901,5566954,0
772901,5566970,0
772901,5568904,0
772901,5569886,0
772901,5571386,0
772901,5572621,0
772901,5572967,1
772901,5575526,1
772901,5576889,1
772901,5579687,1
772901,5587341,1
772901,5589817,0
772901,5590465,1
772901,5595144,1
772901,5599082,1
772901,5599895,0
772901,5600754,1
772901,5601029,1
772901,5601630,1
772901,5605021,0
772901,5606347,1
772901,5607584,0
772901,5608791,1
772901,5610234,1
772901,5611528,0
772901,5611890,0
772901,5613759,1
772901,5615932,0
772901,5616040,1
772901,5616497,0
772901,5618909,1
772901,5621540,1
772901,5622290,0
772901,5625404,1
772901,5627495,1
772901,5629079,0
772901,5633068,0
772901,5638762,0
772901,5639565,1
772901,5641293,0
772901,5645638,0
772901,5646345,0
772901,5646370,0
772901,5647666,0
772901,5649326,1
772901,5649762,1
772901,5651424,0
772901,5657860,0
772901,5660422,1
772901,5663134,0
772901,5663576,1
772901,5667125,1
772901,5667321,1
772901,5670386,1
772901,5670671,0
772901,5672186,0
772901,5672866,1
772901,5674199,0
772901,5678324,1
772901,5681321,1
772901,5687359,0
772901,5692087,1
772901,5697815,1
772901,5698434,0
772901,5699899,1
772901,5699967,0
772901,5701305,1
772901,5705580,0
772901,5707523,0
772901,5709900,0
772901,5713312,0
772901,5717767,1
772901,5719137,1
772901,5720326,0
772901,5720764,1
772901,5722922,0
772901,5724411,0
772901,5729272,1
772901,5733929,1
772901,5734489,1
772901,5735690,1
772901,5736881,0
772901,5738589,0
772901,5738861,0
772901,5739090,0
772901,5739303,0
772901,5740026,0
772901,5742743,1
772901,5744449,1
772901,5747619,1
772901,5748755,1
772901,5752692,0
772901,5756968,0
772901,5758348,0
772901,5759121,1
772901,5761656,1
772901,5767754,1
772901,5768734,0
772901,5770959,1
772901,5771265,0
772901,5771548,0
772901,5772049,1
772901,5772622,1
772901,5772739,0
772901,5775669,0
772901,5777762,0
772901,5778878,1
772901,5779446,0
772901,5781387,0
772901,5786259,0
772901,5786423,0
772901,5786960,1
772901,5789610,1
772901,5791038,0
772901,5792984,0
772901,5793056,1
772901,5793701,0
772901,5793935,1
772901,5795879,0
772901,5796995,0
772901,5798105,0
772901,5799306,0
772901,5800416,1
772901,5804015,0
772901,5806227,1
772901,5809441,1
772901,5812695,0
772901,5815582,0
772901,5817013,1
772901,5818292,0
772901,5819517,1
772901,5823000,0
772901,5823469,1
772901,5824486,1
772901,5825764,0
772901,5826961,1
772901,5827727,0
772901,5830612,1
772901,5832348,0
772901,5833782,0
772901,5837667,1
772901,5839022,1
772901,5839118,0
772901,5839355,0
772901,5839397,0
772901,5839713,0
772901,5844967,0
772901,5845501,1
772901,5847198,1
772901,5850661,1
772901,5853071,1
772901,5856758,1
772901,5857222,1
772901,5857461,0
772901,5857585,1
772901,5858943,0
772901,5860885,1
772901,5861080,1
772901,5861288,1
772901,5862781,0
772901,5865548,0
772901,5867387,1
772901,5872538,1
772901,5874021,0
772901,5874082,1
772901,5874543,0
772901,5878141,1
772901,5880701,0
772901,5882023,1
772901,5882039,1
772901,5883348,0
772901,5886958,1
772901,5887290,1
772901,5890039,0
772901,5890692,0
772901,5893750,0
772901,5894176,0
772901,5895766,1
772901,5895819,0
772901,5896415,1
772901,5897055,0
772901,5898836,1
772901,5900725,1
772901,5904040,0
772901,5904331,0
772901,5906328,1
772901,5906591,0
772901,5906961,0
772901,5907720,1
772901,5908039,0
772901,5909555,1
772901,5910773,0
772901,5912037,1
772901,5915338,1
772901,5915381,1
772901,5915849,1
772901,5916610,1
772901,5917204,1
772901,5917440,0
772901,5917842,0
772901,5918393,1
772901,5918478,1
772901,5918535,1
772901,5920096,1
772901,5920671,0
772901,5921083,0
772901,5922416,0
772901,5922618,0
772901,5922927,0
772901,5923590,0
772901,5924610,0
772901,5926490,1
772901,5927181,0
772901,5929608,0
772901,5930564,1
772901,5930922,1
772901,5931021,1
772901,5931650,0
772901,5934570,1
772901,5935620,1
772901,5936438,1
772901,5937074,1
772901,5937098,1
772901,5937366,0
772901,5937779,0
772901,5938004,0
772901,5939073,1
772901,5940867,0
772901,5941078,0
772901,5942049,1
772901,5942750,0
772901,5943935,0
772901,5944238,1
772901,5944653,0
772901,5944725,1
772901,5946222,1
772901,5946636,0
772901,5947527,1
772901,5948014,0
772901,5948730,0
772901,5949147,1
772901,5950091,1
772901,5950368,1
772901,5950430,1
772901,5950544,1
772901,5950981,0
772901,5951402,0
772901,5951469,0
772901,5952745,0
772901,5955081,1
772901,5955624,0
772901,5955758,0
772901,5956336,0
772901,5956666,1
772901,5956773,1
772901,5956910,1
772901,5957247,1
772901,5957316,0
772901,5957399,0
772901,5957568,1
772901,5958343,0
772901,5958784,0
772901,5959039,0
772901,5960595,1
772901,5961117,1
772901,5961399,1
772901,5963070,0
772901,5963727,1
772901,5964977,0
772901,5965060,0
772901,5965192,0
772901,5965397,1
772901,5966407,1
772901,5966639,0
772901,5967589,0
772901,5967993,1
772901,5968299,1
772901,5968751,0
772901,5969163,0
772901,5970658,1
772901,5971211,1
772901,5971250,0
772901,5971602,1
772901,5972677,1
772901,5972705,1
772901,5972854,0
772901,5972956,1
772901,5973227,1
772901,5973716,0
772901,5973867,0
772901,5973877,1
772901,5974497,0
772901,5974940,0
772901,5975212,0
772901,5976349,1
772901,5976367,1
772901,5976467,1
772901,5976690,0
772901,5976783,0
772901,5976962,0
772901,5977372,0
772901,5977409,1
772901,5977640,0
772901,5977956,0
772901,5979262,0
772901,5979360,0
772901,5979996,0
772901,5980497,0
772901,5980795,1
772901,5980828,1
772901,5982550,0
772901,5982577,0
772901,5982955,1
772901,5982973,0
772901,5983416,1
772901,5984070,1
772901,5984458,0
772901,5985329,0
772901,5985583,1
772901,5985595,1
772901,5985613,1
772901,5986102,0
772901,5986722,1
772901,5987029,1
772901,5987096,1
772901,5988105,0
772901,5989193,1
772901,5989217,1
772901,5989320,0
772901,5989626,1
772901,5990631,0
772901,5990942,0
772901,5991409,1
772901,5991431,0
772901,5991746,1
772901,5991753,0
772901,5992230,1
772901,5992347,0
772901,5992849,0
772901,5993180,1
772901,5993248,1
772901,5993521,1
772901,5993577,0
772901,5993754,0
772901,5994182,1
772901,5994444,1
772901,5994653,0
772901,5995338,1
772901,5995539,0
772901,5996215,0
772901,5996295,1
772901,5996525,0
772901,5996730,0
772901,5997033,0
772901,5997129,1
772901,5997219,0
772901,5997400,1
772901,5997425,0
772901,5997766,1
772901,5998127,0
772901,5998238,0
772901,5998312,1
772901,5998448,1
772901,5998529,0
772901,5998557,1
772901,5998579,1
772901,5998614,0
772901,5998787,0
772901,5998832,1
772901,5998961,1
772901,5999069,0
772901,5999072,1
772901,5999093,1
772901,5999104,0
772901,5999370,1
772901,5999712,0
772901,5999721,0
772901,5999998,0
772901,6000033,0
772901,6000228,1
772901,6000587,0
772901,6000599,1
772901,6000755,1
772901,6001016,1
772901,6001229,1
772901,6001413,1
772901,6001742,0
772901,6002460,0
772901,6002512,0
772901,6002584,0
772901,6002586,1
772901,6002677,1
772901,6002776,1
772901,6003194,1
772901,6003305,1
772901,6003415,1
772901,6003482,1
772901,6003543,0
772901,6003671,1
772901,6003804,1
772901,6003825,0
772901,6003947,1
772901,6004026,0
772901,6004178,0
772901,6004414,1
772901,6004674,1
772901,6004883,0
772901,6004926,1
772901,6005078,0
772901,6005135,1
772901,6005218,0
772901,6005410,0
772901,6005479,0
772901,6005677,1
772901,6005714,1
772901,6005759,1
772901,6005868,1
772901,6005993,0
772901,6006047,0
772901,6006108,1
772901,6006228,0
772901,6006303,0
772901,6006315,0
772901,6006328,1
772901,6006419,0
772901,6006508,0
772901,6006778,1
772901,6006793,0
772901,6007200,0
772901,6007215,1
772901,6007447,0
772901,6007561,1
772901,6007698,1
772901,6007802,0
772901,6008293,1
772901,6008316,1
772901,6008583,0
772901,6008817,1
772901,6009044,1
772901,6009124,0
772901,6009338,1
772901,6009474,1
772901,6009712,0
772901,6009882,0
772901,6010918,0
772901,6011832,1
772901,6011850,1
772901,6011913,1
772901,6012029,0
772901,6012035,1
772901,6012069,1
772901,6012172,0
772901,6012183,0
772901,6012992,0
772901,6013458,1
772901,6013477,1
772901,6013552,0
772901,6013622,0
772901,6013625,1
772901,6013630,1
772901,6013666,0
772901,6013709,0
772901,6013777,0
772901,6013963,0
772901,6014223,1
772901,6014247,0
772901,6014288,0
772901,6014569,0
772901,6014586,1
772901,6014959,1
772901,6015552,1
772901,6015784,0
772901,6015805,0
772901,6015983,1
772901,6016436,1
772901,6016647,0
772901,6016765,0
772901,6016929,0
772901,6016946,0
772901,6017167,0
772901,6017211,1
772901,6017561,1
772901,6017673,0
772901,6017873,0
772901,6018005,0
772901,6018353,0
772901,6018357,0
772901,6018431,1
772901,6018644,1
772901,6019273,1
772901,6019307,0
772901,6019335,1
772901,6019405,0
772901,6019462,0
772901,6019464,1
772901,6019577,1
772901,6020413,1
772901,6020581,1
772901,6020875,1
772901,6020993,0
772901,6021077,0
772901,6021093,0
772901,6021156,0
772901,6021197,0
772901,6021504,1
772901,6021546,0
772901,6021558,0
772901,6021644,1
772901,6021725,0
772901,6022166,0
772901,6022204,1
772901,6022712,0
772901,6022821,0
772901,6023015,1
772901,6023328,0
772901,6023577,1
772901,6023712,0
772901,6024151,0
772901,6024317,1
772901,6024560,1
772901,6024705,1
772901,6024858,0
772901,6024937,0
772901,6025022,0
772901,6025041,1
772901,6025309,1
772901,6025420,0
772901,6025460,1
772901,6025549,1
772901,6025605,0
772901,6026223,1
772901,6026249,0
772901,6026723,0
772901,6026951,0
772901,6027131,1
772901,6027203,0
772901,6027457,1
772901,6027614,1
772901,6027767,0
772901,6027914,1
772901,6027957,1
772901,6028086,0
772901,6028088,1
772901,6028333,0
772901,6028498,0
772901,6028612,0
772901,6028704,1
772901,6028783,1
772901,6028789,1
772901,6028997,1
772901,6029004,1
772901,6029117,0
772901,6029186,0
772901,6029387,1
772901,6029424,1
772901,6029459,1
772901,6029537,1
772901,6029567,0
772901,6029739,1
772901,6029796,1
772901,6029807,0
772901,6029843,0
772901,6029894,0
772901,6029906,0
772901,6030174,1
772901,6030242,1
772901,6030329,0
772901,6030553,0
772901,6030606,0
772901,6030744,0
772901,6030758,1
772901,6030812,1
772901,6030884,1
772901,6031003,0
772901,6031041,1
772901,6031168,0
772901,6031328,1
772901,6031510,1
772901,6031741,1
772901,6031767,0
772901,6031784,1
772901,6031814,0
772901,6031820,0
772901,6031862,0
772901,6031866,0
772901,6031929,0
772901,6032041,0
772901,6032055,1
772901,6032195,0
772901,6032252,1
772901,6032332,1
772901,6032397,0
772901,6032721,0
772901,6032769,1
772901,6032804,1
772901,6033047,0
772901,6033053,1
772901,6033364,1
772901,6033420,1
772901,6033430,1
772901,6033553,0
772901,6034107,1
772901,6034146,0
772901,6034200,0
772901,6034244,1
772901,6034254,1
772901,6034326,1
772901,6034330,1
772901,6034355,1
772901,6034410,1
772901,6034500,1
772901,6034554,0
772901,6034557,1
772901,6034641,1
772901,6034759,0
772901,6034856,0
772901,6034879,0
772901,6034889,0
772901,6034896,1
772901,6034983,0
772901,6035040,0
772901,6035055,1
772901,6035117,0
772901,6035352,0
772901,6035422,0
772901,6035426,0
772901,6035448,0
772901,6035452,0
772901,6035496,1
772901,6035531,0
772901,6035544,1
772901,6035558,1
772901,6035584,1
772901,6035658,0
772901,6035670,1
772901,6035704,1
772901,6035821,1
772901,6035992,0
772901,6036089,1
772901,6036142,1
772901,6036269,0
772901,6036535,0
772901,6036556,0
772901,6036712,1
772901,6036864,0
772901,6036891,1
772901,6036912,0
772901,6036921,1
772901,6036955,0
772901,6036968,1
772901,6036978,1
772901,6037131,0
772901,6037174,0
772901,6037387,0
772901,6037456,1
772901,6037558,1
772901,6037646,0
772901,6037687,0
772901,6037701,0
772901,6037718,0
772901,6037765,1
772901,6037768,1
772901,6038152,0
772901,6038356,1
772901,6038363,0
772901,6038388,0
772901,6038547,0
772901,6038552,0
772901,6038553,1
772901,6038556,1
772901,6038586,0
772901,6038650,1
772901,6038668,0
772901,6038740,1
772901,6038795,0
772901,6038904,1
772901,6039169,1
772901,6039234,0
772901,6039498,0
772901,6039644,0
772901,6039798,0
772901,6039805,0
772901,6039828,0
772901,6039950,0
772901,6039974,1
772901,6040082,1
772901,6040086,0
772901,6040274,1
772901,6040313,1
772901,6040689,1
772901,6040846,1
772901,6041032,1
772901,6041208,0
772901,6041213,1
772901,6041644,0
772901,6041672,1
772901,6041806,0
772901,6041847,0
772901,6041913,0
772901,6041985,0
772901,6042100,0
772901,6042166,1
772901,6042174,1
772901,6042355,0
772901,6042421,0
772901,6042676,0
772901,6042861,1
772901,6042862,1
772901,6042995,1
772901,6043168,1
772901,6043259,1
772901,6043279,1
772901,6043567,0
772901,6043574,1
772901,6043663,1
772901,6043724,1
772901,6043733,0
772901,6043787,1
772901,6043917,1
772901,6043980,0
772901,6043992,0
772901,6044025,1
772901,6044100,0
772901,6044113,0
772901,6044144,0
772901,6044153,1
772901,6044262,1
772901,6044558,0
772901,6044718,0
772901,6044744,0
772901,6044775,1
772901,6044958,0
772901,6044961,1
772901,6044971,1
772901,6045091,0
772901,6045148,0
772901,6045218,1
772901,6045232,0
772901,6045332,1
772901,6045370,0
772901,6045381,0
772901,6045469,0
772901,6045521,0
772901,6045577,0
772901,6045721,1
772901,6045927,1
772901,6045988,1
772901,6046022,0
772901,6046130,1
772901,6046149,0
772901,6046237,1
772901,6046520,0
772901,6046844,1
772901,6046858,1
772901,6046869,0
772901,6046915,0
772901,6047048,0
772901,6047054,0
772901,6047162,0
772901,6047292,0
772901,6047374,0
772901,6047427,1
772901,6047560,1
772901,6047697,0
772901,6047749,0
772901,6047848,0
772901,6047974,1
772901,6047983,0
772901,6048125,1
772901,6048145,0
772901,6048165,1
772901,6048231,0
772901,6048292,1
772901,6048499,0
772901,6048682,1
772901,6048814,1
772901,6048822,1
772901,6048902,1
772901,6048921,0
772901,6048934,0
772901,6048947,1
772901,6048969,0
772901,6049024,0
772901,6049070,0
772901,6049090,0
772901,6049114,1
772901,6049222,0
772901,6049318,1
772901,6049388,0
772901,6049404,1
772901,6049481,1
772901,6049498,0
772901,6049510,1
772901,6049600,0
772901,6049671,1
772901,6049758,0
772901,6049913,0
772901,6049933,0
772901,6049974,1
772901,6050065,1
772901,6050085,0
772901,6050291,1
772901,6050355,1
772901,6050404,1
772901,6050464,1
772901,6050584,1
772901,6050631,1
772901,6050637,1
772901,6050642,0
772901,6050691,0
772901,6050900,0
772901,6050927,1
772901,6050972,1
772901,6050987,0
772901,6050996,1
772901,6051076,1
772901,6051082,1
772901,6051136,0
772901,6051195,1
772901,6051262,1
772901,6051373,0
772901,6051405,0
772901,6051461,0
772901,6051620,1
772901,6051636,0
772901,6051714,1
772901,6051831,0
772901,6051860,1
772901,6052044,0
772901,6052068,0
772901,6052144,1
772901,6052223,1
772901,6052239,1
772901,6052322,0
772901,6052325,0
772901,6052415,0
772901,6052664,0
772901,6052701,1
772901,6052763,1
772901,6052772,1
772901,6052780,1
772901,6052819,1
772901,6052824,1
772901,6052926,0
772901,6052979,0
772901,6053050,0
772901,6053183,1
772901,6053420,1
772901,6053660,1
772901,6053728,1
772901,6053936,1
772901,6054025,0
772901,6054044,1
772901,6054164,0
772901,6054175,1
772901,6054178,0
